,Date,Open,High,Low,Close,Volume,Change,BPS,PER,PBR,EPS,DIV,DPS,금리,환율
443,2016-10-20,133500,134000,131500,132000,411425,-0.007518796992481258,217263,5.53,0.61,23861,3.03,4000,1.25,1119.6099853515625
444,2016-10-21,132500,135000,132000,133500,375157,0.011363636363636465,217263,5.59,0.61,23861,3.0,4000,1.25,1130.22998046875
445,2016-10-24,134500,134500,133500,134500,256889,0.0074906367041198685,217263,5.64,0.62,23861,2.97,4000,1.25,1135.5999755859375
446,2016-10-25,135000,139500,134500,138000,863431,0.026022304832713727,217263,5.78,0.64,23861,2.9,4000,1.25,1134.3800048828125
447,2016-10-26,137500,138500,135000,137500,551856,-0.0036231884057971175,217263,5.76,0.63,23861,2.91,4000,1.25,1129.0999755859375
448,2016-10-27,139000,139500,135500,138000,503571,0.0036363636363636598,217263,5.78,0.64,23861,2.9,4000,1.25,1137.3299560546875
449,2016-10-28,138000,141500,137500,140500,708752,0.018115942028985588,217263,5.89,0.65,23861,2.85,4000,1.25,1146.52001953125
450,2016-10-31,139000,141000,139000,140000,394472,-0.003558718861209953,217263,5.87,0.64,23861,2.86,4000,1.25,1146.699951171875
451,2016-11-01,141000,141500,140000,141500,436941,0.010714285714285676,217263,5.93,0.65,23861,2.83,4000,1.25,1143.3299560546875
452,2016-11-02,141000,141500,139500,139500,655976,-0.014134275618374548,217263,5.85,0.64,23861,2.87,4000,1.25,1145.469970703125
453,2016-11-03,139500,140000,136000,136500,520972,-0.021505376344086002,217263,5.72,0.63,23861,2.93,4000,1.25,1145.1700439453125
454,2016-11-04,136500,137000,135500,136000,345493,-0.00366300366300365,217263,5.7,0.63,23861,2.94,4000,1.25,1143.4200439453125
455,2016-11-07,137500,138000,136000,137000,388228,0.007352941176470562,217263,5.74,0.63,23861,2.92,4000,1.25,1141.449951171875
456,2016-11-08,137500,139500,137000,138500,341446,0.010948905109489093,217263,5.8,0.64,23861,2.89,4000,1.25,1140.550048828125
457,2016-11-09,138000,140000,130500,134000,1054746,-0.032490974729241895,217263,5.62,0.62,23861,2.99,4000,1.25,1127.8599853515625
458,2016-11-10,135000,135000,129000,129000,1253550,-0.03731343283582089,217263,5.41,0.59,23861,3.1,4000,1.25,1156.280029296875
459,2016-11-11,130000,132000,130000,131500,571291,0.019379844961240345,217263,5.51,0.61,23861,3.04,4000,1.25,1164.949951171875
460,2016-11-14,132000,134000,131000,132000,369913,0.0038022813688212143,217263,5.53,0.61,23861,3.03,4000,1.25,1164.4000244140625
461,2016-11-15,131500,132000,129500,130500,416685,-0.011363636363636354,217263,5.47,0.6,23861,3.07,4000,1.25,1167.760009765625
462,2016-11-16,130500,133500,130000,131000,379475,0.003831417624521105,217263,5.49,0.6,23861,3.05,4000,1.25,1166.68994140625
463,2016-11-17,131000,133000,131000,132000,217101,0.007633587786259444,217263,5.53,0.61,23861,3.03,4000,1.25,1169.0699462890625
464,2016-11-18,131500,132000,129500,129500,282286,-0.018939393939393923,217263,5.43,0.6,23861,3.09,4000,1.25,1179.1500244140625
465,2016-11-21,130000,133500,129500,133500,392922,0.030888030888030826,217263,5.59,0.61,23861,3.0,4000,1.25,1180.75
466,2016-11-22,133500,134500,132500,133500,366844,0.0,217263,5.59,0.61,23861,3.0,4000,1.25,1179.1800537109375
467,2016-11-23,134500,135000,132500,134000,292727,0.0037453183520599342,217263,5.62,0.62,23861,2.99,4000,1.25,1167.9300537109375
468,2016-11-24,133500,136000,133000,135000,340767,0.00746268656716409,217263,5.66,0.62,23861,2.96,4000,1.25,1180.8599853515625
469,2016-11-25,135500,136000,134500,136000,180033,0.007407407407407307,217263,5.7,0.63,23861,2.94,4000,1.25,1181.050048828125
470,2016-11-28,135000,136000,133500,135000,256341,-0.007352941176470562,217263,5.66,0.62,23861,2.96,4000,1.25,1172.699951171875
471,2016-11-29,133000,135500,133000,134500,312216,-0.0037037037037036535,217263,5.64,0.62,23861,2.97,4000,1.25,1169.7099609375
472,2016-11-30,133500,134500,132500,133000,1188767,-0.01115241635687736,217263,5.57,0.61,23861,3.01,4000,1.25,1167.8599853515625
473,2016-12-01,133000,135500,132000,132000,478362,-0.007518796992481258,217263,5.53,0.61,23861,3.03,4000,1.25,1178.1300048828125
474,2016-12-02,134000,136000,133000,133500,403575,0.011363636363636465,217263,5.59,0.61,23861,3.0,4000,1.25,1167.699951171875
475,2016-12-05,134500,135500,133000,134000,244209,0.0037453183520599342,217263,5.62,0.62,23861,2.99,4000,1.25,1169.5999755859375
476,2016-12-06,135500,137000,135000,136500,374760,0.018656716417910557,217263,5.72,0.63,23861,2.93,4000,1.25,1166.989990234375
477,2016-12-07,138000,138000,136500,136500,279131,0.0,217263,5.72,0.63,23861,2.93,4000,1.25,1170.550048828125
478,2016-12-08,138500,142000,138000,142000,889649,0.04029304029304037,217263,5.95,0.65,23861,2.82,4000,1.25,1157.5
479,2016-12-09,142000,145000,141000,144000,647418,0.014084507042253502,217263,6.03,0.66,23861,2.78,4000,1.25,1162.25
480,2016-12-12,146000,148000,143500,144500,378077,0.003472222222222321,217263,6.06,0.67,23861,2.77,4000,1.25,1169.949951171875
481,2016-12-13,144500,145000,142500,145000,283933,0.0034602076124568004,217263,6.08,0.67,23861,2.76,4000,1.25,1164.6500244140625
482,2016-12-14,144500,145000,142000,143500,261384,-0.010344827586206917,217263,6.01,0.66,23861,2.79,4000,1.25,1163.5899658203125
483,2016-12-15,142000,143000,141000,142000,285737,-0.010452961672473893,217263,5.95,0.65,23861,2.82,4000,1.25,1179.1600341796875
484,2016-12-16,141000,142000,139000,139500,523767,-0.017605633802816878,217263,5.85,0.64,23861,2.87,4000,1.25,1184.4300537109375
485,2016-12-19,140000,142500,139500,142000,293868,0.017921146953405076,217263,5.95,0.65,23861,2.82,4000,1.25,1186.0
486,2016-12-20,141500,144000,141500,143500,399511,0.010563380281690238,217263,6.01,0.66,23861,2.79,4000,1.25,1186.949951171875
487,2016-12-21,144500,144500,142500,143500,310188,0.0,217263,6.01,0.66,23861,2.79,4000,1.25,1191.469970703125
488,2016-12-22,143000,143000,141000,142000,334338,-0.010452961672473893,217263,5.95,0.65,23861,2.82,4000,1.25,1193.3499755859375
489,2016-12-23,143000,144000,142000,144000,357914,0.014084507042253502,217263,6.03,0.66,23861,2.78,4000,1.25,1205.0999755859375
490,2016-12-26,143500,145000,143500,144500,206099,0.003472222222222321,217263,6.06,0.67,23861,2.77,4000,1.25,1199.550048828125
491,2016-12-27,144500,145000,144000,144500,337224,0.0,217263,6.06,0.67,23861,2.77,4000,1.25,1199.550048828125
492,2016-12-28,142500,144000,141500,143500,377265,-0.00692041522491349,217263,6.01,0.66,23861,2.79,4000,1.25,1206.47998046875
493,2016-12-29,142500,146000,142000,146000,381283,0.017421602787456525,217263,6.12,0.67,23861,2.74,4000,1.25,1210.3399658203125
494,2017-01-02,146000,150500,145500,150000,545854,0.027397260273972712,217263,6.29,0.69,23861,2.67,4000,1.25,1205.449951171875
495,2017-01-03,151000,154000,150000,153000,723246,0.020000000000000018,217263,6.41,0.7,23861,2.61,4000,1.25,1202.9300537109375
496,2017-01-04,152500,155000,152000,154000,601826,0.006535947712418277,217263,6.45,0.71,23861,2.6,4000,1.25,1206.010009765625
497,2017-01-05,154000,154500,152000,153500,391604,-0.0032467532467532756,217263,6.43,0.71,23861,2.61,4000,1.25,1194.47998046875
498,2017-01-06,152000,153000,149500,151000,366091,-0.016286644951140072,217263,6.33,0.7,23861,2.65,4000,1.25,1180.6300048828125
499,2017-01-09,151000,151500,149500,150500,325146,-0.0033112582781457123,217263,6.31,0.69,23861,2.66,4000,1.25,1201.0999755859375
500,2017-01-10,150500,153000,150500,152000,411333,0.009966777408637828,217263,6.37,0.7,23861,2.63,4000,1.25,1202.52001953125
501,2017-01-11,150500,150500,147500,148500,675973,-0.023026315789473673,217263,6.22,0.68,23861,2.69,4000,1.25,1200.5999755859375
502,2017-01-12,148000,151000,147500,148000,433867,-0.0033670033670033517,217263,6.2,0.68,23861,2.7,4000,1.25,1187.1600341796875
503,2017-01-13,149000,150000,148500,149000,293211,0.006756756756756799,217263,6.24,0.69,23861,2.68,4000,1.25,1174.719970703125
504,2017-01-16,148500,151000,148500,150500,316413,0.010067114093959662,217263,6.31,0.69,23861,2.66,4000,1.25,1174.050048828125
505,2017-01-17,150000,154000,149500,153500,487662,0.019933554817275656,217263,6.43,0.71,23861,2.61,4000,1.25,1182.1700439453125
506,2017-01-18,153000,155500,151000,154000,395088,0.0032573289902280145,217263,6.45,0.71,23861,2.6,4000,1.25,1160.030029296875
507,2017-01-19,153000,153500,151000,152000,255111,-0.012987012987012991,217263,6.37,0.7,23861,2.63,4000,1.25,1176.7900390625
508,2017-01-20,150500,153500,150000,153000,310228,0.006578947368421018,217263,6.41,0.7,23861,2.61,4000,1.25,1173.75
509,2017-01-23,151500,152000,148500,149000,424036,-0.02614379084967322,217263,6.24,0.69,23861,2.68,4000,1.25,1173.300048828125
510,2017-01-24,149500,149500,145500,146500,518186,-0.016778523489932917,217263,6.14,0.67,23861,2.73,4000,1.25,1162.6500244140625
511,2017-01-25,146500,147500,141500,142000,749465,-0.030716723549488067,217263,5.95,0.65,23861,2.82,4000,1.25,1168.030029296875
512,2017-01-26,143500,143500,139500,142500,632413,0.0035211267605634866,217263,5.97,0.66,23861,2.81,4000,1.25,1161.260009765625
513,2017-01-31,141500,142500,139000,139500,574213,-0.021052631578947323,217263,5.85,0.64,23861,2.87,4000,1.25,1169.2099609375
514,2017-02-01,140000,141000,139000,139500,446549,0.0,217263,5.85,0.64,23861,2.87,4000,1.25,1149.25
515,2017-02-02,140000,140000,135500,136000,610731,-0.02508960573476704,217263,5.7,0.63,23861,2.94,4000,1.25,1151.949951171875
516,2017-02-03,136500,139000,136000,137500,453051,0.011029411764705843,217263,5.76,0.63,23861,2.91,4000,1.25,1142.699951171875
517,2017-02-06,139000,139500,136000,136500,293891,-0.0072727272727273196,217263,5.72,0.63,23861,2.93,4000,1.25,1137.760009765625
518,2017-02-07,138000,140000,137500,139000,395508,0.01831501831501825,217263,5.83,0.64,23861,2.88,4000,1.25,1132.7099609375
519,2017-02-08,138500,139500,137000,139000,415346,0.0,217263,5.83,0.64,23861,2.88,4000,1.25,1142.0999755859375
520,2017-02-09,139500,141000,137500,140000,513611,0.007194244604316502,217263,5.87,0.64,23861,2.86,4000,1.25,1144.6199951171875
521,2017-02-10,141000,141500,139000,141000,330000,0.0071428571428571175,217263,5.91,0.65,23861,2.84,4000,1.25,1149.9100341796875
522,2017-02-13,141500,141500,139000,139500,320997,-0.010638297872340385,217263,5.85,0.64,23861,2.87,4000,1.25,1145.1800537109375
523,2017-02-14,140000,140500,139500,140000,295126,0.0035842293906809264,217263,5.87,0.64,23861,2.86,4000,1.25,1148.699951171875
524,2017-02-15,141500,146500,141500,145500,682399,0.03928571428571437,217263,6.1,0.67,23861,2.75,4000,1.25,1137.9599609375
525,2017-02-16,146500,151500,146500,150500,991329,0.03436426116838498,217263,6.31,0.69,23861,2.66,4000,1.25,1133.0999755859375
526,2017-02-17,149500,151000,148000,150500,484244,0.0,217263,6.31,0.69,23861,2.66,4000,1.25,1141.0799560546875
527,2017-02-20,149500,151000,149500,150000,239916,-0.0033222591362126463,217263,6.29,0.69,23861,2.67,4000,1.25,1149.5999755859375
528,2017-02-21,150000,151500,149000,151000,324845,0.006666666666666599,217263,6.33,0.7,23861,2.65,4000,1.25,1143.9599609375
529,2017-02-22,150000,151000,147000,149500,423978,-0.009933774834437137,217263,6.27,0.69,23861,2.68,4000,1.25,1141.1800537109375
530,2017-02-23,150500,150500,145000,146000,790326,-0.02341137123745818,217263,6.12,0.67,23861,2.74,4000,1.25,1137.949951171875
531,2017-02-24,147000,148500,146500,148000,248236,0.013698630136986356,217263,6.2,0.68,23861,2.7,4000,1.25,1131.81005859375
532,2017-02-27,148500,149000,146500,148500,183801,0.0033783783783782884,217263,6.22,0.68,23861,2.69,4000,1.25,1130.449951171875
533,2017-02-28,148500,150000,146500,149500,476960,0.006734006734006703,217263,6.27,0.69,23861,2.68,4000,1.25,1133.93994140625
534,2017-03-02,149000,150500,148500,148500,660227,-0.006688963210702337,217263,6.22,0.68,23861,2.69,4000,1.25,1139.5699462890625
535,2017-03-03,147000,148000,141000,142000,774281,-0.043771043771043794,217263,5.95,0.65,23861,2.82,4000,1.25,1149.9000244140625
536,2017-03-06,141500,145000,140000,145000,568168,0.021126760563380254,217263,6.08,0.67,23861,2.76,4000,1.25,1151.969970703125
537,2017-03-07,143000,146000,143000,144000,361237,-0.006896551724137945,217263,6.03,0.66,23861,2.78,4000,1.25,1154.25
538,2017-03-08,144000,144500,141500,144500,430524,0.003472222222222321,217263,6.06,0.67,23861,2.77,4000,1.25,1149.4100341796875
539,2017-03-09,144500,145500,143500,145000,516356,0.0034602076124568004,217263,6.08,0.67,23861,2.76,4000,1.25,1153.6199951171875
540,2017-03-10,145000,146500,143500,146000,418788,0.006896551724137945,217263,6.12,0.67,23861,2.74,4000,1.25,1159.280029296875
541,2017-03-13,145500,147000,145000,146000,346033,0.0,217263,6.12,0.67,23861,2.74,4000,1.25,1145.9599609375
542,2017-03-14,147000,149500,146500,149000,402984,0.020547945205479534,217263,6.24,0.69,23861,2.68,4000,1.25,1147.550048828125
543,2017-03-15,148500,149500,147500,149500,415972,0.003355704697986628,217263,6.27,0.69,23861,2.68,4000,1.25,1148.219970703125
544,2017-03-16,151500,152500,149000,151500,511511,0.013377926421404673,217263,6.35,0.7,23861,2.64,4000,1.25,1127.4000244140625
545,2017-03-17,152500,152500,150000,151500,384871,0.0,217263,6.35,0.7,23861,2.64,4000,1.25,1127.010009765625
546,2017-03-20,152500,157000,151500,156500,753898,0.03300330033003296,217263,6.56,0.72,23861,2.56,4000,1.25,1126.6500244140625
547,2017-03-21,158000,171000,157500,170000,2100147,0.08626198083067083,217263,7.12,0.78,23861,2.35,4000,1.25,1113.75
548,2017-03-22,167500,170500,165500,170000,1095061,0.0,217263,7.12,0.78,23861,2.35,4000,1.25,1122.780029296875
549,2017-03-23,168500,169000,165000,165000,786599,-0.02941176470588236,217263,6.92,0.76,23861,2.42,4000,1.25,1116.4100341796875
550,2017-03-24,164000,167000,162000,164000,619369,-0.0060606060606061,217263,6.87,0.75,23861,2.44,4000,1.25,1121.22998046875
551,2017-03-27,162000,163000,159000,162000,556569,-0.012195121951219523,217263,6.79,0.75,23861,2.47,4000,1.25,1116.1400146484375
552,2017-03-28,162000,163000,158500,160000,528384,-0.012345679012345734,217263,6.71,0.74,23861,2.5,4000,1.25,1111.0999755859375
553,2017-03-29,159500,160500,155500,156000,594310,-0.025000000000000022,217263,6.54,0.72,23861,2.56,4000,1.25,1115.5
554,2017-03-30,156500,160000,156500,158500,541928,0.01602564102564097,217263,6.64,0.73,23861,2.52,4000,1.25,1109.949951171875
555,2017-03-31,159500,160500,156000,157500,518427,-0.006309148264984188,217263,6.6,0.72,23861,2.54,4000,1.25,1117.02001953125
556,2017-04-03,156500,157000,153000,156500,568863,-0.006349206349206327,217263,6.56,0.72,23861,2.56,4000,1.25,1115.1600341796875
557,2017-04-04,154000,155000,150000,152000,693275,-0.028753993610223683,217263,6.37,0.7,23861,2.63,4000,1.25,1116.22998046875
558,2017-04-05,152500,152500,147000,150000,738030,-0.013157894736842146,217263,6.29,0.69,23861,2.67,4000,1.25,1124.0999755859375
559,2017-04-06,149500,150000,147500,148000,543682,-0.013333333333333308,217263,6.2,0.68,23861,2.7,4000,1.25,1127.0999755859375
560,2017-04-07,148000,149500,144000,144500,814773,-0.023648648648648685,217263,6.06,0.67,23861,2.77,4000,1.25,1130.0
561,2017-04-10,145000,147500,144500,146000,372373,0.01038062283737018,217263,6.12,0.67,23861,2.74,4000,1.25,1136.0
562,2017-04-11,145000,145000,142500,142500,460813,-0.023972602739726012,217263,5.97,0.66,23861,2.81,4000,1.25,1142.030029296875
563,2017-04-12,143000,144500,141500,141500,467523,-0.007017543859649145,217263,5.93,0.65,23861,2.83,4000,1.25,1144.5899658203125
564,2017-04-13,143000,144500,141000,142500,537212,0.007067137809187329,217263,5.97,0.66,23861,2.81,4000,1.25,1133.4300537109375
565,2017-04-14,141500,143000,141000,142500,235481,0.0,217263,5.97,0.66,23861,2.81,4000,1.25,1135.0
566,2017-04-17,142500,144000,141000,144000,354807,0.010526315789473717,217263,6.03,0.66,23861,2.78,4000,1.25,1135.3599853515625
567,2017-04-18,144500,144500,141000,141000,512212,-0.02083333333333337,217263,5.91,0.65,23861,2.84,4000,1.25,1131.800048828125
568,2017-04-19,140000,140500,136500,137000,1028582,-0.028368794326241176,217263,5.74,0.63,23861,2.92,4000,1.25,1141.6800537109375
569,2017-04-20,137000,142000,137000,141500,837678,0.03284671532846706,217263,5.93,0.65,23861,2.83,4000,1.25,1141.8900146484375
570,2017-04-21,142000,143000,141000,141500,520179,0.0,217263,5.93,0.65,23861,2.83,4000,1.25,1137.1099853515625
571,2017-04-24,141000,141500,139500,141500,474698,0.0,217263,5.93,0.65,23861,2.83,4000,1.25,1133.7099609375
572,2017-04-25,142500,146500,142000,144500,670239,0.021201413427561766,217263,6.06,0.67,23861,2.77,4000,1.25,1133.8399658203125
573,2017-04-26,145000,152000,144500,151000,1288277,0.04498269896193774,217263,6.33,0.7,23861,2.65,4000,1.25,1125.469970703125
574,2017-04-27,150000,151000,146500,147000,747891,-0.026490066225165587,217263,6.16,0.68,23861,2.72,4000,1.25,1131.800048828125
575,2017-04-28,144000,146000,142500,144000,686242,-0.020408163265306145,217263,6.03,0.66,23861,2.78,4000,1.25,1129.93994140625
576,2017-05-02,143000,152000,143000,151000,883476,0.04861111111111116,235358,7.51,0.64,20118,2.65,4000,1.25,1136.260009765625
577,2017-05-04,150500,153000,149500,152000,559335,0.0066225165562914245,235358,7.56,0.65,20118,2.63,4000,1.25,1132.9100341796875
578,2017-05-08,152000,158000,150500,158000,754482,0.03947368421052633,235358,7.85,0.67,20118,2.53,4000,1.25,1133.719970703125
579,2017-05-10,157000,160500,155500,156500,902973,-0.009493670886076,235358,7.78,0.66,20118,2.56,4000,1.25,1137.8599853515625
580,2017-05-11,159000,159000,156500,157500,683676,0.006389776357827559,235358,7.83,0.67,20118,2.54,4000,1.25,1130.0400390625
581,2017-05-12,156000,157000,153500,155000,546718,-0.015873015873015928,235358,7.7,0.66,20118,2.58,4000,1.25,1123.1600341796875
582,2017-05-15,153000,156000,152000,154000,320821,-0.006451612903225823,235358,7.65,0.65,20118,2.6,4000,1.25,1123.0999755859375
583,2017-05-16,155000,158000,154500,157500,479777,0.022727272727272707,235358,7.83,0.67,20118,2.54,4000,1.25,1117.4300537109375
584,2017-05-17,156000,159000,155000,158500,344159,0.006349206349206327,235358,7.88,0.67,20118,2.52,4000,1.25,1115.0
585,2017-05-18,158000,166500,157500,165000,1274106,0.04100946372239744,235358,8.2,0.7,20118,2.42,4000,1.25,1120.949951171875
586,2017-05-19,167000,171000,160000,170000,1889722,0.030303030303030276,235358,8.45,0.72,20118,2.35,4000,1.25,1128.4100341796875
587,2017-05-22,169000,171000,167000,170000,679426,0.0,235358,8.45,0.72,20118,2.35,4000,1.25,1117.010009765625
588,2017-05-23,170000,173000,169000,170000,649405,0.0,235358,8.45,0.72,20118,2.35,4000,1.25,1114.780029296875
589,2017-05-24,168500,170000,163500,164000,876331,-0.03529411764705881,235358,8.15,0.7,20118,2.44,4000,1.25,1124.5699462890625
590,2017-05-25,164500,167000,163500,165000,627476,0.0060975609756097615,235358,8.2,0.7,20118,2.42,4000,1.25,1118.3800048828125
591,2017-05-26,165500,166500,163000,163500,487868,-0.009090909090909038,235358,8.13,0.69,20118,2.45,4000,1.25,1119.56005859375
592,2017-05-29,163000,165000,161500,162000,405130,-0.00917431192660545,235358,8.05,0.69,20118,2.47,4000,1.25,1118.75
593,2017-05-30,162500,165500,161000,164000,393584,0.012345679012345734,235358,8.15,0.7,20118,2.44,4000,1.25,1122.8399658203125
594,2017-05-31,162500,166000,162500,163000,568084,-0.0060975609756097615,235358,8.1,0.69,20118,2.45,4000,1.25,1123.9000244140625
595,2017-06-01,162500,166500,162500,165500,439229,0.015337423312883347,235358,8.23,0.7,20118,2.42,4000,1.25,1119.02001953125
596,2017-06-02,164500,165000,160500,163000,571120,-0.015105740181268867,235358,8.1,0.69,20118,2.45,4000,1.25,1121.0400390625
597,2017-06-05,163500,165500,161000,161500,371037,-0.009202453987730008,235358,8.03,0.69,20118,2.48,4000,1.25,1117.449951171875
598,2017-06-07,160000,160000,157000,159000,746365,-0.015479876160990669,235358,7.9,0.68,20118,2.52,4000,1.25,1117.4599609375
599,2017-06-08,159000,161000,158500,160000,548233,0.0062893081761006275,235358,7.95,0.68,20118,2.5,4000,1.25,1123.1400146484375
600,2017-06-09,160000,161000,158500,160000,343795,0.0,235358,7.95,0.68,20118,2.5,4000,1.25,1121.510009765625
601,2017-06-12,158000,163500,158000,162500,390351,0.015625,235358,8.08,0.69,20118,2.46,4000,1.25,1124.0999755859375
602,2017-06-13,163000,167000,162000,164500,548527,0.012307692307692353,235358,8.18,0.7,20118,2.43,4000,1.25,1130.489990234375
603,2017-06-14,165000,170000,164500,169000,638693,0.02735562310030404,235358,8.4,0.72,20118,2.37,4000,1.25,1126.550048828125
604,2017-06-15,168000,169000,162000,163000,668866,-0.035502958579881616,235358,8.1,0.69,20118,2.45,4000,1.25,1118.9000244140625
605,2017-06-16,163500,165000,162500,165000,310581,0.012269938650306678,235358,8.2,0.7,20118,2.42,4000,1.25,1129.93994140625
606,2017-06-19,164500,168000,163500,167000,335858,0.0121212121212122,235358,8.3,0.71,20118,2.4,4000,1.25,1131.1400146484375
607,2017-06-20,166000,169000,165000,166500,373530,-0.0029940119760478723,235358,8.28,0.71,20118,2.4,4000,1.25,1135.72998046875
608,2017-06-21,166000,166000,160000,160500,557266,-0.036036036036036,235358,7.98,0.68,20118,2.49,4000,1.25,1140.8499755859375
609,2017-06-22,162000,162000,160000,161500,401279,0.006230529595015577,235358,8.03,0.69,20118,2.48,4000,1.25,1142.5
610,2017-06-23,162000,166000,162000,164000,292130,0.015479876160990669,235358,8.15,0.7,20118,2.44,4000,1.25,1139.050048828125
611,2017-06-26,163000,165000,162000,164000,211301,0.0,235358,8.15,0.7,20118,2.44,4000,1.25,1133.449951171875
612,2017-06-27,163000,163500,160000,160500,449056,-0.021341463414634165,235358,7.98,0.68,20118,2.49,4000,1.25,1133.0799560546875
613,2017-06-28,160000,162500,159500,160000,347569,-0.0031152647975077885,235358,7.95,0.68,20118,2.5,4000,1.25,1139.9599609375
614,2017-06-29,159500,162500,159000,161000,400255,0.006250000000000089,235358,8.0,0.68,20118,2.48,4000,1.25,1137.699951171875
615,2017-06-30,159500,162000,158000,159500,340379,-0.009316770186335366,235358,7.93,0.68,20118,2.51,4000,1.25,1146.1400146484375
616,2017-07-03,158500,164000,158000,163500,392228,0.02507836990595602,235358,8.13,0.69,20118,2.45,4000,1.25,1144.81005859375
617,2017-07-04,162500,162500,157500,158500,448579,-0.030581039755351647,235358,7.88,0.67,20118,2.52,4000,1.25,1149.5799560546875
618,2017-07-05,158000,159000,155000,156000,533353,-0.01577287066246058,235358,7.75,0.66,20118,2.56,4000,1.25,1149.199951171875
619,2017-07-06,156500,157000,155000,155500,380091,-0.0032051282051281937,235358,7.73,0.66,20118,2.57,4000,1.25,1152.8499755859375
620,2017-07-07,153500,154500,150500,151500,857341,-0.025723472668810254,235358,7.53,0.64,20118,2.64,4000,1.25,1156.3699951171875
621,2017-07-10,151000,151500,147500,148000,805494,-0.02310231023102305,235358,7.36,0.63,20118,2.7,4000,1.25,1153.81005859375
622,2017-07-11,148500,150000,146500,148000,592204,0.0,235358,7.36,0.63,20118,2.7,4000,1.25,1153.81005859375
623,2017-07-12,149000,151000,148000,149000,592811,0.006756756756756799,235358,7.41,0.63,20118,2.68,4000,1.25,1147.969970703125
624,2017-07-13,150000,151500,148000,149000,609170,0.0,235358,7.41,0.63,20118,2.68,4000,1.25,1137.1199951171875
625,2017-07-14,150000,154500,149500,154000,776297,0.033557046979865834,235358,7.65,0.65,20118,2.6,4000,1.25,1136.6300048828125
626,2017-07-17,153500,154000,149500,150500,503286,-0.022727272727272707,235358,7.48,0.64,20118,2.66,4000,1.25,1127.510009765625
627,2017-07-18,151000,151500,147000,148000,531137,-0.01661129568106312,235358,7.36,0.63,20118,2.7,4000,1.25,1127.6600341796875
628,2017-07-19,148500,149500,147000,148500,480211,0.0033783783783782884,235358,7.38,0.63,20118,2.69,4000,1.25,1124.27001953125
629,2017-07-20,149000,149000,145000,148000,482332,-0.0033670033670033517,235358,7.36,0.63,20118,2.7,4000,1.25,1123.5
630,2017-07-21,148000,148000,146500,147500,303019,-0.0033783783783783994,235358,7.33,0.63,20118,2.71,4000,1.25,1120.56005859375
631,2017-07-24,148000,148000,144500,145000,558419,-0.016949152542372836,235358,7.21,0.62,20118,2.76,4000,1.25,1116.1099853515625
632,2017-07-25,145000,147500,144500,146000,769128,0.006896551724137945,235358,7.26,0.62,20118,2.74,4000,1.25,1113.9000244140625
633,2017-07-26,147000,150000,146500,148000,1000733,0.013698630136986356,235358,7.36,0.63,20118,2.7,4000,1.25,1119.239990234375
634,2017-07-27,148000,148500,144500,146500,552184,-0.010135135135135087,235358,7.28,0.62,20118,2.73,4000,1.25,1111.8499755859375
635,2017-07-28,146500,150000,146500,149500,857408,0.020477815699658786,235358,7.43,0.64,20118,2.68,4000,1.25,1115.510009765625
636,2017-07-31,149500,149500,144500,145000,871600,-0.030100334448160515,235358,7.21,0.62,20118,2.76,4000,1.25,1124.050048828125
637,2017-08-01,145000,147000,144500,145500,415903,0.0034482758620688614,235358,7.23,0.62,20118,2.75,4000,1.25,1118.72998046875
638,2017-08-02,146500,148000,145500,147500,462222,0.013745704467353903,235358,7.33,0.63,20118,2.71,4000,1.25,1120.3699951171875
639,2017-08-03,147500,149500,146000,148500,643295,0.006779661016949046,235358,7.38,0.63,20118,2.69,4000,1.25,1122.0999755859375
640,2017-08-04,148000,151000,147000,150000,520334,0.010101010101010166,235358,7.46,0.64,20118,2.67,4000,1.25,1127.25
641,2017-08-07,150500,151000,148000,148000,280334,-0.013333333333333308,235358,7.36,0.63,20118,2.7,4000,1.25,1127.199951171875
642,2017-08-08,147000,147500,143500,144000,655022,-0.027027027027026973,235358,7.16,0.61,20118,2.78,4000,1.25,1125.3499755859375
643,2017-08-09,145000,146000,144000,146000,391355,0.01388888888888884,235358,7.26,0.62,20118,2.74,4000,1.25,1126.0699462890625
644,2017-08-10,144500,146500,144000,145000,576598,-0.006849315068493178,235358,7.21,0.62,20118,2.76,4000,1.25,1138.22998046875
645,2017-08-11,143500,145500,141000,142000,607681,-0.020689655172413834,235358,7.06,0.6,20118,2.82,4000,1.25,1143.52001953125
646,2017-08-14,142500,146000,142000,144500,319856,0.01760563380281699,235358,7.18,0.61,20118,2.77,4000,1.25,1141.4599609375
647,2017-08-16,145000,146000,143000,144500,417168,0.0,235358,7.18,0.61,20118,2.77,4000,1.25,1135.1800537109375
648,2017-08-17,143000,144500,141500,144000,250791,-0.0034602076124568004,235358,7.16,0.61,20118,2.78,4000,1.25,1134.800048828125
649,2017-08-18,144000,145500,143500,144500,253371,0.003472222222222321,235358,7.18,0.61,20118,2.77,4000,1.25,1140.47998046875
650,2017-08-21,145000,148500,143500,148000,430402,0.02422145328719716,235358,7.36,0.63,20118,2.7,4000,1.25,1139.06005859375
651,2017-08-22,148000,150000,145000,147000,533818,-0.006756756756756799,235358,7.31,0.62,20118,2.72,4000,1.25,1137.9300537109375
652,2017-08-23,146500,147500,145500,146500,245112,-0.003401360544217691,235358,7.28,0.62,20118,2.73,4000,1.25,1131.1600341796875
