,Date,Open,High,Low,Close,Volume,Change,BPS,PER,PBR,EPS,DIV,DPS,금리,환율
420,2016-09-13,30159,30980,29900,30540,494345,0.04232081911262808,1016129,12.09,1.5,126305,1.38,21000,1.25,1107.4599609375
421,2016-09-19,30760,31380,30720,31160,448163,0.02030124426981006,1016129,12.34,1.53,126305,1.35,21000,1.25,1124.9000244140625
422,2016-09-20,31180,31759,31180,31700,258423,0.017329910141206772,1016129,12.55,1.56,126305,1.32,21000,1.25,1118.43994140625
423,2016-09-21,31900,32019,31520,31840,210181,0.00441640378548902,1016129,12.6,1.57,126305,1.32,21000,1.25,1116.1500244140625
424,2016-09-22,32000,32820,31980,32360,228599,0.01633165829145722,1016129,12.81,1.59,126305,1.3,21000,1.25,1104.3699951171875
425,2016-09-23,31640,31960,31320,31420,365993,-0.029048207663782466,1016129,12.44,1.55,126305,1.34,21000,1.25,1101.989990234375
426,2016-09-26,31420,31920,31280,31360,290496,-0.0019096117122852085,1016129,12.41,1.54,126305,1.34,21000,1.25,1101.800048828125
427,2016-09-27,31000,31500,30660,31380,196688,0.0006377551020408934,1016129,12.42,1.54,126305,1.34,21000,1.25,1107.4599609375
428,2016-09-28,31080,31460,31080,31340,174128,-0.001274697259400881,1016129,12.41,1.54,126305,1.34,21000,1.25,1095.9000244140625
429,2016-09-29,31459,32380,31440,32000,227951,0.02105934907466489,1016129,12.67,1.57,126305,1.31,21000,1.25,1091.0799560546875
430,2016-09-30,31800,32300,31700,31960,235254,-0.0012499999999999734,1016129,12.65,1.57,126305,1.31,21000,1.25,1101.6199951171875
431,2016-10-04,32200,32480,32120,32280,261062,0.01001251564455563,1016129,12.78,1.59,126305,1.3,21000,1.25,1103.239990234375
432,2016-10-05,32020,32520,31940,32380,249409,0.0030978934324659146,1016129,12.82,1.59,126305,1.3,21000,1.25,1115.3599853515625
433,2016-10-06,33920,34000,33340,33820,591163,0.044471896232242125,1016129,13.39,1.66,126305,1.24,21000,1.25,1113.1800537109375
434,2016-10-07,34000,34320,33800,34120,521011,0.008870490833826183,1016129,13.51,1.68,126305,1.23,21000,1.25,1114.8900146484375
435,2016-10-10,33000,33780,32560,33600,505866,-0.015240328253223967,1016129,13.3,1.65,126305,1.25,21000,1.25,1115.8499755859375
436,2016-10-11,31999,32500,30900,30900,768543,-0.0803571428571429,1016129,12.23,1.52,126305,1.36,21000,1.25,1106.6199951171875
437,2016-10-12,29900,30900,29880,30700,781771,-0.006472491909385147,1016129,12.15,1.51,126305,1.37,21000,1.25,1123.6800537109375
438,2016-10-13,31000,31620,30900,31140,437291,0.014332247557003353,1016129,12.33,1.53,126305,1.35,21000,1.25,1123.81005859375
439,2016-10-14,30960,31760,30940,31540,283179,0.012845215157353929,1016129,12.49,1.55,126305,1.33,21000,1.25,1128.1199951171875
440,2016-10-17,31299,32040,30760,31800,255704,0.008243500317057784,1016129,12.59,1.56,126305,1.32,21000,1.25,1136.050048828125
441,2016-10-18,31439,31900,31439,31780,207690,-0.0006289308176100628,1016129,12.58,1.56,126305,1.32,21000,1.25,1135.6300048828125
442,2016-10-19,31580,32860,31500,32500,308891,0.022655758338577803,1016129,12.87,1.6,126305,1.29,21000,1.25,1124.6199951171875
443,2016-10-20,32520,33020,32179,32400,206609,-0.003076923076923088,1016129,12.83,1.59,126305,1.3,21000,1.25,1119.6099853515625
444,2016-10-21,32120,32260,31760,31780,209550,-0.01913580246913582,1016129,12.58,1.56,126305,1.32,21000,1.25,1130.22998046875
445,2016-10-24,31860,32159,31800,32160,185799,0.01195720578980497,1016129,12.73,1.58,126305,1.31,21000,1.25,1135.5999755859375
446,2016-10-25,31999,32080,31840,31940,197322,-0.006840796019900508,1016129,12.64,1.57,126305,1.31,21000,1.25,1134.3800048828125
447,2016-10-26,31939,31980,31240,31340,210680,-0.018785222291797132,1016129,12.41,1.54,126305,1.34,21000,1.25,1129.0999755859375
448,2016-10-27,31420,32340,31120,31460,282340,0.0038289725590299195,1016129,12.45,1.55,126305,1.34,21000,1.25,1137.3299560546875
449,2016-10-28,31600,32280,31600,32280,204284,0.026064844246662444,1016129,12.78,1.59,126305,1.3,21000,1.25,1146.52001953125
450,2016-10-31,32320,32780,32220,32780,241344,0.015489467162329573,1016129,12.98,1.61,126305,1.28,21000,1.25,1146.699951171875
451,2016-11-01,32600,33040,32240,33040,206948,0.007931665649786535,1016129,13.08,1.63,126305,1.27,21000,1.25,1143.3299560546875
452,2016-11-02,32800,33040,32620,32860,201985,-0.005447941888619856,1016129,13.01,1.62,126305,1.28,21000,1.25,1145.469970703125
453,2016-11-03,32600,32800,32120,32320,206837,-0.016433353621424174,1016129,12.79,1.59,126305,1.3,21000,1.25,1145.1700439453125
454,2016-11-04,32100,32680,32100,32540,142077,0.0068069306930693685,1016129,12.88,1.6,126305,1.29,21000,1.25,1143.4200439453125
455,2016-11-07,32940,33000,32680,32800,153238,0.007990165949600447,1016129,12.98,1.61,126305,1.28,21000,1.25,1141.449951171875
456,2016-11-08,32980,32980,32700,32880,108349,0.0024390243902439046,1016129,13.02,1.62,126305,1.28,21000,1.25,1140.550048828125
457,2016-11-09,32920,33140,31820,31920,313672,-0.029197080291970767,1016129,12.64,1.57,126305,1.32,21000,1.25,1127.8599853515625
458,2016-11-10,32600,33000,32360,32980,235907,0.03320802005012524,1016129,13.06,1.62,126305,1.27,21000,1.25,1156.280029296875
459,2016-11-11,31700,32360,31700,31960,256736,-0.030927835051546393,1016129,12.65,1.57,126305,1.31,21000,1.25,1164.949951171875
460,2016-11-14,31899,31919,31040,31060,302666,-0.02816020025031285,1016129,12.3,1.53,126305,1.35,21000,1.25,1164.4000244140625
461,2016-11-15,31060,31620,30780,30780,273314,-0.009014810045074095,1016129,12.18,1.51,126305,1.36,21000,1.25,1167.760009765625
462,2016-11-16,30800,31280,30800,31160,266164,0.012345679012345734,1016129,12.34,1.53,126305,1.35,21000,1.25,1166.68994140625
463,2016-11-17,31100,31520,30900,31360,157411,0.006418485237484006,1016129,12.41,1.54,126305,1.34,21000,1.25,1169.0699462890625
464,2016-11-18,31639,31760,31400,31720,189215,0.011479591836734748,1016129,12.56,1.56,126305,1.32,21000,1.25,1179.1500244140625
465,2016-11-21,31300,32119,31300,31860,163604,0.004413619167717542,1016129,12.61,1.57,126305,1.32,21000,1.25,1180.75
466,2016-11-22,32140,32900,32000,32800,195022,0.029504080351538065,1016129,12.98,1.61,126305,1.28,21000,1.25,1179.1800537109375
467,2016-11-23,33220,33220,32520,32980,253372,0.005487804878048674,1016129,13.06,1.62,126305,1.27,21000,1.25,1167.9300537109375
468,2016-11-24,32980,33040,32660,33000,155143,0.0006064281382656134,1016129,13.06,1.62,126305,1.27,21000,1.25,1180.8599853515625
469,2016-11-25,32820,33040,32660,33000,125538,0.0,1016129,13.06,1.62,126305,1.27,21000,1.25,1181.050048828125
470,2016-11-28,33000,33620,32800,33540,265881,0.016363636363636358,1016129,13.28,1.65,126305,1.25,21000,1.25,1172.699951171875
471,2016-11-29,33800,33960,33380,33540,361626,0.0,1016129,13.28,1.65,126305,1.25,21000,1.25,1169.7099609375
472,2016-11-30,33540,34940,33540,34920,570704,0.041144901610017826,1016129,13.82,1.72,126305,1.2,21000,1.25,1167.8599853515625
473,2016-12-01,34800,35060,34660,34980,310707,0.0017182130584192379,1016129,13.85,1.72,126305,1.2,21000,1.25,1178.1300048828125
474,2016-12-02,34480,34760,34140,34540,307059,-0.012578616352201255,1016129,13.67,1.7,126305,1.22,21000,1.25,1167.699951171875
475,2016-12-05,34340,34680,34220,34360,169692,-0.005211349160393786,1016129,13.6,1.69,126305,1.22,21000,1.25,1169.5999755859375
476,2016-12-06,34440,35200,34400,34960,280036,0.017462165308498312,1016129,13.84,1.72,126305,1.2,21000,1.25,1166.989990234375
477,2016-12-07,35040,35480,35040,35440,192073,0.013729977116704761,1016129,14.03,1.74,126305,1.19,21000,1.25,1170.550048828125
478,2016-12-08,35980,36020,35520,35800,329251,0.010158013544018019,1016129,14.17,1.76,126305,1.17,21000,1.25,1157.5
479,2016-12-09,35900,35900,35400,35600,213049,-0.005586592178770999,1016129,14.09,1.75,126305,1.18,21000,1.25,1162.25
480,2016-12-12,34660,35360,34660,35040,228289,-0.01573033707865168,1016129,13.87,1.72,126305,1.2,21000,1.25,1169.949951171875
481,2016-12-13,34620,35440,34620,35320,233689,0.007990867579908745,1016129,13.98,1.74,126305,1.19,21000,1.25,1164.6500244140625
482,2016-12-14,35560,35680,35280,35540,149102,0.006228765571913986,1016129,14.07,1.75,126305,1.18,21000,1.25,1163.5899658203125
483,2016-12-15,34820,35500,34820,35180,115471,-0.010129431626336505,1016129,13.93,1.73,126305,1.19,21000,1.25,1179.1600341796875
484,2016-12-16,35300,36020,35200,35860,234954,0.01932916429789655,1016129,14.2,1.76,126305,1.17,21000,1.25,1184.4300537109375
485,2016-12-19,35620,36380,35620,35900,108716,0.001115448968209698,1016129,14.21,1.77,126305,1.17,21000,1.25,1186.0
486,2016-12-20,35920,36400,35840,36240,152304,0.009470752089136392,1016129,14.35,1.78,126305,1.16,21000,1.25,1186.949951171875
487,2016-12-21,36360,36600,36020,36100,131042,-0.003863134657836609,1016129,14.29,1.78,126305,1.16,21000,1.25,1191.469970703125
488,2016-12-22,36260,36300,35980,36180,127092,0.00221606648199435,1016129,14.32,1.78,126305,1.16,21000,1.25,1193.3499755859375
489,2016-12-23,36020,36080,35600,35640,166697,-0.014925373134328401,1016129,14.11,1.75,126305,1.18,21000,1.25,1205.0999755859375
490,2016-12-26,35600,36000,35560,35960,96472,0.008978675645342271,1016129,14.24,1.77,126305,1.17,21000,1.25,1199.550048828125
491,2016-12-27,35980,36200,35860,35980,93069,0.0005561735261401246,1016129,14.24,1.77,126305,1.17,21000,1.25,1199.550048828125
492,2016-12-28,35840,35980,35600,35760,133258,-0.00611450806003333,1016129,14.16,1.76,126305,1.17,21000,1.25,1206.47998046875
493,2016-12-29,35420,36040,35400,36040,150329,0.007829977628635243,1016129,14.27,1.77,126305,1.17,21000,1.25,1210.3399658203125
494,2017-01-02,35980,36240,35880,36100,93012,0.0016648168701443034,1016129,14.29,1.78,126305,1.16,21000,1.25,1205.449951171875
495,2017-01-03,36280,36620,36020,36480,147153,0.010526315789473717,1016129,14.44,1.8,126305,1.15,21000,1.25,1202.9300537109375
496,2017-01-04,36500,36520,36100,36160,159435,-0.00877192982456143,1016129,14.31,1.78,126305,1.16,21000,1.25,1206.010009765625
497,2017-01-05,36060,36060,35540,35560,219349,-0.0165929203539823,1016129,14.08,1.75,126305,1.18,21000,1.25,1194.47998046875
498,2017-01-06,36180,36440,36040,36200,177619,0.017997750281214753,1016129,14.33,1.78,126305,1.16,21000,1.25,1180.6300048828125
499,2017-01-09,36600,37500,36560,37220,263898,0.028176795580110436,1016129,14.73,1.83,126305,1.13,21000,1.25,1201.0999755859375
500,2017-01-10,37280,37400,37080,37240,181996,0.0005373455131649774,1016129,14.74,1.83,126305,1.13,21000,1.25,1202.52001953125
501,2017-01-11,37520,38560,37420,38280,240363,0.027926960257787403,1016129,15.15,1.88,126305,1.1,21000,1.25,1200.5999755859375
502,2017-01-12,38000,38800,37980,38800,233383,0.013584117032392928,1016129,15.36,1.91,126305,1.08,21000,1.25,1187.1600341796875
503,2017-01-13,38100,38319,37460,37460,319089,-0.03453608247422679,1016129,14.83,1.84,126305,1.12,21000,1.25,1174.719970703125
504,2017-01-16,36860,37820,36320,36660,332230,-0.02135611318739994,1016129,14.51,1.8,126305,1.15,21000,1.25,1174.050048828125
505,2017-01-17,36580,37460,36580,36960,163014,0.008183306055646433,1016129,14.63,1.82,126305,1.14,21000,1.25,1182.1700439453125
506,2017-01-18,37040,37500,36620,36940,177508,-0.0005411255411255089,1016129,14.62,1.82,126305,1.14,21000,1.25,1160.030029296875
507,2017-01-19,37720,37920,37020,37480,188378,0.01461829994585817,1016129,14.84,1.84,126305,1.12,21000,1.25,1176.7900390625
508,2017-01-20,37120,37420,36880,37200,183700,-0.007470651013874119,1016129,14.73,1.83,126305,1.13,21000,1.25,1173.75
509,2017-01-23,37200,38060,37000,38060,176208,0.02311827956989254,1016129,15.07,1.87,126305,1.1,21000,1.25,1173.300048828125
510,2017-01-24,38120,38580,37880,38160,220975,0.0026274303730950965,1016129,15.11,1.88,126305,1.1,21000,1.25,1162.6500244140625
511,2017-01-25,38340,39400,38320,39400,268677,0.032494758909853205,1016129,15.6,1.94,126305,1.07,21000,1.25,1168.030029296875
512,2017-01-26,39420,40000,39420,39900,304290,0.012690355329949332,1016129,15.8,1.96,126305,1.05,21000,1.25,1161.260009765625
513,2017-01-31,39900,39900,39460,39460,359844,-0.01102756892230572,1016129,15.62,1.94,126305,1.06,21000,1.25,1169.2099609375
514,2017-02-01,39540,39660,39039,39120,283008,-0.00861632032437909,1016129,15.49,1.92,126305,1.07,21000,1.25,1149.25
515,2017-02-02,39600,39660,39200,39360,300586,0.006134969325153339,1016129,15.58,1.94,126305,1.07,21000,1.25,1151.949951171875
516,2017-02-03,39400,39500,39180,39460,207727,0.0025406504065039748,1016129,15.62,1.94,126305,1.06,21000,1.25,1142.699951171875
517,2017-02-06,39580,39660,39140,39560,177214,0.0025342118601114905,1016129,15.66,1.95,126305,1.06,21000,1.25,1137.760009765625
518,2017-02-07,39560,39580,38760,38820,280836,-0.018705763397371067,1016129,15.37,1.91,126305,1.08,21000,1.25,1132.7099609375
519,2017-02-08,38740,38779,38200,38400,341859,-0.010819165378670781,1016129,15.2,1.89,126305,1.09,21000,1.25,1142.0999755859375
520,2017-02-09,38779,38840,38219,38400,273883,0.0,1016129,15.2,1.89,126305,1.09,21000,1.25,1144.6199951171875
521,2017-02-10,38400,38760,38300,38360,220415,-0.0010416666666667185,1016129,15.19,1.89,126305,1.09,21000,1.25,1149.9100341796875
522,2017-02-13,37740,38060,37720,37960,222041,-0.010427528675703845,1016129,15.03,1.87,126305,1.11,21000,1.25,1145.1800537109375
523,2017-02-14,37960,38260,37320,37580,262483,-0.01001053740779767,1016129,14.88,1.85,126305,1.12,21000,1.25,1148.699951171875
524,2017-02-15,37080,37960,37080,37720,283831,0.0037253858435337683,1016129,14.93,1.86,126305,1.11,21000,1.25,1137.9599609375
525,2017-02-16,37800,38360,37780,38020,204527,0.007953340402969244,1016129,15.05,1.87,126305,1.1,21000,1.25,1133.0999755859375
526,2017-02-17,37560,38040,37280,37860,307549,-0.004208311415044741,1016129,14.99,1.86,126305,1.11,21000,1.25,1141.0799560546875
527,2017-02-20,38220,38780,38160,38660,149716,0.021130480718436262,1016129,15.3,1.9,126305,1.09,21000,1.25,1149.5999755859375
528,2017-02-21,38540,39560,38420,38940,211252,0.007242628039317189,1016129,15.42,1.92,126305,1.08,21000,1.25,1143.9599609375
529,2017-02-22,39000,39340,38980,39300,170789,0.009244992295839749,1016129,15.56,1.93,126305,1.07,21000,1.25,1141.1800537109375
530,2017-02-23,39020,39440,39020,39180,204346,-0.003053435114503844,1016129,15.51,1.93,126305,1.07,21000,1.25,1137.949951171875
531,2017-02-24,38960,39100,38060,38220,185937,-0.024502297090352232,1016129,15.13,1.88,126305,1.1,21000,1.25,1131.81005859375
532,2017-02-27,38020,38140,37700,38060,180674,-0.004186289900575568,1016129,15.07,1.87,126305,1.1,21000,1.25,1130.449951171875
533,2017-02-28,38059,38760,37960,38440,301774,0.0099842354177615,1016129,15.22,1.89,126305,1.09,21000,1.25,1133.93994140625
534,2017-03-02,38420,39860,38420,39720,424996,0.03329864724245568,1016129,15.72,1.95,126305,1.06,21000,1.25,1139.5699462890625
535,2017-03-03,39340,39720,39160,39620,254174,-0.0025176233635447742,1016129,15.68,1.95,126305,1.06,21000,1.25,1149.9000244140625
536,2017-03-06,39220,40220,39220,40080,244697,0.011610297829379057,1016129,15.87,1.97,126305,1.05,21000,1.25,1151.969970703125
537,2017-03-07,39800,40320,39800,40200,211065,0.0029940119760478723,1016129,15.91,1.98,126305,1.04,21000,1.25,1154.25
538,2017-03-08,40200,40620,40140,40200,242819,0.0,1016129,15.91,1.98,126305,1.04,21000,1.25,1149.4100341796875
539,2017-03-09,40200,40300,40020,40200,287445,0.0,1016129,15.91,1.98,126305,1.04,21000,1.25,1153.6199951171875
540,2017-03-10,39960,40420,39860,40180,204556,-0.0004975124378109319,1016129,15.91,1.98,126305,1.05,21000,1.25,1159.280029296875
541,2017-03-13,40039,40980,40039,40600,148482,0.010452961672473782,1016129,16.07,2.0,126305,1.03,21000,1.25,1145.9599609375
542,2017-03-14,40620,41540,40500,41360,226501,0.01871921182266001,1016129,16.37,2.04,126305,1.02,21000,1.25,1147.550048828125
543,2017-03-15,40800,41440,40800,41400,191757,0.0009671179883945502,1016129,16.39,2.04,126305,1.01,21000,1.25,1148.219970703125
544,2017-03-16,41800,42180,41540,41840,198663,0.010628019323671412,1016129,16.56,2.06,126305,1.0,21000,1.25,1127.4000244140625
545,2017-03-17,41800,42500,41720,42400,252046,0.013384321223709472,1016129,16.78,2.09,126305,0.99,21000,1.25,1127.010009765625
546,2017-03-20,42000,42120,41740,41900,205001,-0.011792452830188704,1016129,16.59,2.06,126305,1.0,21000,1.25,1126.6500244140625
547,2017-03-21,41780,42680,41760,42560,284403,0.01575178997613369,1016129,16.85,2.09,126305,0.99,21000,1.25,1113.75
548,2017-03-22,41600,42460,41580,42460,328545,-0.0023496240601503793,1016129,16.81,2.09,126305,0.99,21000,1.25,1122.780029296875
549,2017-03-23,42200,42360,41700,41800,307942,-0.015544041450777257,1016129,16.55,2.06,126305,1.0,21000,1.25,1116.4100341796875
550,2017-03-24,41600,41980,41080,41500,256163,-0.0071770334928229484,1016129,16.43,2.04,126305,1.01,21000,1.25,1121.22998046875
551,2017-03-27,41200,41880,41180,41200,243553,-0.0072289156626506035,1016129,16.31,2.03,126305,1.02,21000,1.25,1116.1400146484375
552,2017-03-28,41560,41840,41380,41480,164325,0.006796116504854455,1016129,16.42,2.04,126305,1.01,21000,1.25,1111.0999755859375
553,2017-03-29,41740,41960,41580,41780,201865,0.007232401157184265,1016129,16.54,2.06,126305,1.01,21000,1.25,1115.5
554,2017-03-30,41880,42440,41880,41980,164080,0.00478697941598849,1016129,16.62,2.07,126305,1.0,21000,1.25,1109.949951171875
555,2017-03-31,41820,42020,41200,41200,210006,-0.018580276322058165,1016129,16.31,2.03,126305,1.02,21000,1.25,1117.02001953125
556,2017-04-03,41400,41720,41300,41440,191588,0.005825242718446644,1016129,16.4,2.04,126305,1.01,21000,1.25,1115.1600341796875
557,2017-04-04,41600,42180,41520,42080,245110,0.015444015444015413,1016129,16.66,2.07,126305,1.0,21000,1.25,1116.22998046875
558,2017-04-05,41900,42240,41700,42140,213994,0.001425855513307983,1016129,16.68,2.07,126305,1.0,21000,1.25,1124.0999755859375
559,2017-04-06,42000,42080,41600,41840,193668,-0.007119126720455671,1016129,16.56,2.06,126305,1.0,21000,1.25,1127.0999755859375
560,2017-04-07,41800,41820,41160,41600,200420,-0.005736137667303964,1016129,16.47,2.05,126305,1.01,21000,1.25,1130.0
561,2017-04-10,41940,41940,41500,41940,142827,0.008173076923077005,1016129,16.6,2.06,126305,1.0,21000,1.25,1136.0
562,2017-04-11,41940,41940,41580,41600,143458,-0.008106819265617515,1016129,16.47,2.05,126305,1.01,21000,1.25,1142.030029296875
563,2017-04-12,41860,41940,41700,41900,165498,0.007211538461538547,1016129,16.59,2.06,126305,1.0,21000,1.25,1144.5899658203125
564,2017-04-13,41660,42460,41660,42420,180816,0.012410501193317325,1016129,16.79,2.09,126305,0.99,21000,1.25,1133.4300537109375
565,2017-04-14,42160,42260,41760,42020,109257,-0.009429514380009385,1016129,16.63,2.07,126305,1.0,21000,1.25,1135.0
566,2017-04-17,42000,42080,41520,41560,104495,-0.01094716801523088,1016129,16.45,2.05,126305,1.01,21000,1.25,1135.3599853515625
567,2017-04-18,41680,41820,41280,41500,137213,-0.0014436958614052475,1016129,16.43,2.04,126305,1.01,21000,1.25,1131.800048828125
568,2017-04-19,41299,41420,40900,40900,235258,-0.014457831325301207,1016129,16.19,2.01,126305,1.03,21000,1.25,1141.6800537109375
569,2017-04-20,40580,40800,40080,40280,422977,-0.01515892420537901,1016129,15.95,1.98,126305,1.04,21000,1.25,1141.8900146484375
570,2017-04-21,40480,41400,40480,40760,302610,0.011916583912611634,1016129,16.14,2.01,126305,1.03,21000,1.25,1137.1099853515625
571,2017-04-24,41260,41260,40920,41240,179803,0.011776251226692791,1016129,16.33,2.03,126305,1.02,21000,1.25,1133.7099609375
572,2017-04-25,41460,42740,41320,42700,385992,0.035402521823472366,1016129,16.9,2.1,126305,0.98,21000,1.25,1133.8399658203125
573,2017-04-26,42700,42800,42520,42800,295896,0.0023419203747072626,1016129,16.94,2.11,126305,0.98,21000,1.25,1125.469970703125
574,2017-04-27,42700,44520,41960,43840,460645,0.024299065420560817,1016129,17.35,2.16,126305,0.96,21000,1.25,1131.800048828125
575,2017-04-28,45780,45800,44520,44620,453714,0.01779197080291972,1016129,17.66,2.2,126305,0.94,21000,1.25,1129.93994140625
576,2017-05-02,45500,45500,44760,44900,281366,0.006275212909009342,1156530,14.21,1.94,157967,1.27,28500,1.25,1136.260009765625
577,2017-05-04,45700,45700,44860,45520,273802,0.0138084632516704,1156530,14.41,1.97,157967,1.25,28500,1.25,1132.9100341796875
578,2017-05-08,45520,47020,45340,47020,391651,0.032952548330404285,1156530,14.88,2.03,157967,1.21,28500,1.25,1133.719970703125
579,2017-05-10,46160,47220,45600,45600,468219,-0.030199914929817107,1156530,14.43,1.97,157967,1.25,28500,1.25,1137.8599853515625
580,2017-05-11,45420,46180,45220,45500,425557,-0.002192982456140302,1156530,14.4,1.97,157967,1.25,28500,1.25,1130.0400390625
581,2017-05-12,45760,46160,45660,45820,188458,0.007032967032966964,1156530,14.5,1.98,157967,1.24,28500,1.25,1123.1600341796875
582,2017-05-15,45620,46280,45620,46100,160028,0.006110868616324705,1156530,14.59,1.99,157967,1.24,28500,1.25,1123.0999755859375
583,2017-05-16,46660,46800,46100,46380,176075,0.006073752711496683,1156530,14.68,2.01,157967,1.23,28500,1.25,1117.4300537109375
584,2017-05-17,46120,46640,46100,46340,148489,-0.0008624407072014284,1156530,14.67,2.0,157967,1.23,28500,1.25,1115.0
585,2017-05-18,45740,46000,45540,45940,223207,-0.008631851532153623,1156530,14.54,1.99,157967,1.24,28500,1.25,1120.949951171875
586,2017-05-19,45640,45780,44720,44720,315247,-0.026556377884196736,1156530,14.15,1.93,157967,1.27,28500,1.25,1128.4100341796875
587,2017-05-22,45040,45380,44760,45100,352871,0.008497316636851604,1156530,14.28,1.95,157967,1.26,28500,1.25,1117.010009765625
588,2017-05-23,45400,45580,44900,44920,252141,-0.003991130820399147,1156530,14.22,1.94,157967,1.27,28500,1.25,1114.780029296875
589,2017-05-24,44860,45300,44800,44880,173508,-0.0008904719501335867,1156530,14.21,1.94,157967,1.27,28500,1.25,1124.5699462890625
590,2017-05-25,45160,45680,44800,45680,260896,0.017825311942959,1156530,14.46,1.97,157967,1.25,28500,1.25,1118.3800048828125
591,2017-05-26,45600,46460,45540,46080,272273,0.008756567425569184,1156530,14.59,1.99,157967,1.24,28500,1.25,1119.56005859375
592,2017-05-29,46220,46400,45380,45620,174791,-0.00998263888888884,1156530,14.44,1.97,157967,1.25,28500,1.25,1118.75
593,2017-05-30,45520,45660,44480,44640,248672,-0.021481806225339795,1156530,14.13,1.93,157967,1.28,28500,1.25,1122.8399658203125
594,2017-05-31,44580,45020,44400,44700,373382,0.0013440860215054862,1156530,14.15,1.93,157967,1.28,28500,1.25,1123.9000244140625
595,2017-06-01,44860,44900,44400,44680,195070,-0.0004474272930649059,1156530,14.14,1.93,157967,1.28,28500,1.25,1119.02001953125
596,2017-06-02,45060,45960,45000,45960,249775,0.0286481647269472,1156530,14.55,1.99,157967,1.24,28500,1.25,1121.0400390625
597,2017-06-05,46040,46360,45720,45940,151988,-0.0004351610095735259,1156530,14.54,1.99,157967,1.24,28500,1.25,1117.449951171875
598,2017-06-07,46500,46500,45240,45300,274588,-0.013931214627775357,1156530,14.34,1.96,157967,1.26,28500,1.25,1117.4599609375
599,2017-06-08,45000,45580,45000,45160,279575,-0.003090507726269287,1156530,14.29,1.95,157967,1.26,28500,1.25,1123.1400146484375
600,2017-06-09,45680,46440,45600,46100,234657,0.020814880425155113,1156530,14.59,1.99,157967,1.24,28500,1.25,1121.510009765625
601,2017-06-12,45420,45600,45140,45380,219086,-0.015618221258134501,1156530,14.36,1.96,157967,1.26,28500,1.25,1124.0999755859375
602,2017-06-13,45140,45620,45140,45400,172498,0.00044072278536799736,1156530,14.37,1.96,157967,1.26,28500,1.25,1130.489990234375
603,2017-06-14,45800,46060,45240,45360,203334,-0.0008810572687224516,1156530,14.36,1.96,157967,1.26,28500,1.25,1126.550048828125
604,2017-06-15,45680,45920,45180,45680,193140,0.007054673721340388,1156530,14.46,1.97,157967,1.25,28500,1.25,1118.9000244140625
605,2017-06-16,45500,45940,45460,45580,348069,-0.002189141856392296,1156530,14.43,1.97,157967,1.25,28500,1.25,1129.93994140625
606,2017-06-19,45580,46560,45560,46560,226078,0.021500658183413845,1156530,14.74,2.01,157967,1.22,28500,1.25,1131.1400146484375
607,2017-06-20,47240,48140,47220,48140,300900,0.03393470790378017,1156530,15.24,2.08,157967,1.18,28500,1.25,1135.72998046875
608,2017-06-21,47740,48120,47480,47480,199473,-0.01371001246364767,1156530,15.03,2.05,157967,1.2,28500,1.25,1140.8499755859375
609,2017-06-22,47960,48080,47720,47960,229116,0.010109519797809607,1156530,15.18,2.07,157967,1.19,28500,1.25,1142.5
610,2017-06-23,47600,47780,47420,47620,190302,-0.007089241034195171,1156530,15.07,2.06,157967,1.2,28500,1.25,1139.050048828125
611,2017-06-26,47520,48360,47520,48280,171056,0.013859722805543928,1156530,15.28,2.09,157967,1.18,28500,1.25,1133.449951171875
612,2017-06-27,48220,48400,47900,48300,192335,0.00041425020712515526,1156530,15.29,2.09,157967,1.18,28500,1.25,1133.0799560546875
613,2017-06-28,47600,48000,47560,47700,191450,-0.012422360248447228,1156530,15.1,2.06,157967,1.19,28500,1.25,1139.9599609375
614,2017-06-29,48040,48320,47940,47940,166131,0.005031446540880502,1156530,15.17,2.07,157967,1.19,28500,1.25,1137.699951171875
615,2017-06-30,47500,47620,47100,47540,237551,-0.008343763037129692,1156530,15.05,2.06,157967,1.2,28500,1.25,1146.1400146484375
616,2017-07-03,47500,47780,47120,47220,136111,-0.006731173748422359,1156530,14.95,2.04,157967,1.21,28500,1.25,1144.81005859375
617,2017-07-04,47160,47400,46900,47000,159220,-0.004659042778483724,1156530,14.88,2.03,157967,1.21,28500,1.25,1149.5799560546875
618,2017-07-05,46820,47680,46780,47580,212805,0.012340425531914834,1156530,15.06,2.06,157967,1.2,28500,1.25,1149.199951171875
619,2017-07-06,48000,48100,47720,48060,218461,0.010088272383354413,1156530,15.21,2.08,157967,1.19,28500,1.25,1152.8499755859375
620,2017-07-07,47740,48120,47620,47860,162638,-0.004161464835622186,1156530,15.15,2.07,157967,1.19,28500,1.25,1156.3699951171875
621,2017-07-10,48500,48900,48320,48660,215855,0.01671541997492687,1156530,15.4,2.1,157967,1.17,28500,1.25,1153.81005859375
622,2017-07-11,48640,49000,48280,49000,194356,0.006987258528565521,1156530,15.51,2.12,157967,1.16,28500,1.25,1153.81005859375
623,2017-07-12,49000,50000,48840,49880,189723,0.01795918367346938,1156530,15.79,2.16,157967,1.14,28500,1.25,1147.969970703125
624,2017-07-13,50080,50940,50040,50560,320683,0.013632718524458687,1156530,16.0,2.19,157967,1.13,28500,1.25,1137.1199951171875
625,2017-07-14,51000,51080,50420,50480,164780,-0.0015822784810126667,1156530,15.98,2.18,157967,1.13,28500,1.25,1136.6300048828125
